,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21,labels
28963,325,554.72,1361.15,1127.22,195.72,2223.07,41.84,183.5,2388.17,9.2351,333,14.72,9.0119,1
28964,326,548.96,1347.11,1117.83,138.83,2212.1,41.98,131.25,2388.19,9.2723,329,10.54,6.3934,1
28965,327,549.11,1351.44,1125.34,138.26,2212.13,41.91,131.35,2388.12,9.2504,331,10.67,6.2768,1
28966,328,642.22,1592.2,1408.69,558.16,2388.11,47.2,525.68,2388.1,8.3204,391,39.31,23.4107,1
28967,329,536.6,1259.26,1040.42,176.38,1915.44,36.69,165.18,2028.39,10.7866,307,14.23,8.5135,1
28968,330,605.02,1499.35,1297.1,396.87,2318.92,45.45,373.57,2388.13,8.5356,367,28.5,17.2967,1
28969,331,555.4,1358.72,1123.3,194.79,2223.07,41.73,183.77,2388.14,9.248,334,14.84,8.967,1
28970,332,604.28,1497.47,1292.6,397.39,2318.94,45.45,374.19,2388.13,8.5961,368,28.82,17.4017,1
28971,333,603.92,1498.25,1296.2,397.14,2318.95,45.39,374.06,2388.19,8.5588,368,28.84,17.0791,1
28972,334,555.18,1361.1,1124.21,194.66,2223.12,41.87,183.78,2388.21,9.2462,334,14.97,8.8575,1
28973,335,548.67,1344.83,1127.83,139.03,2212.06,42.07,131.25,2388.18,9.2517,330,10.78,6.3205,1
28974,336,555.03,1361.87,1127.08,194.86,2223.11,41.68,183.75,2388.23,9.239,333,14.93,8.9047,1
28975,337,642.92,1587.99,1400.82,557.34,2388.11,47.43,525.32,2388.08,8.3642,393,39.23,23.6042,1
28976,338,536.74,1256.61,1040.69,176.28,1915.46,36.66,164.73,2028.37,10.7996,308,14.52,8.5578,1
28977,339,555.27,1363.99,1128.23,194.93,2223.13,41.92,183.68,2388.22,9.188,335,14.9,8.9823,1
28978,340,606.9,1485.08,1241.3,335.39,2323.96,44.35,316.57,2388.08,9.1273,364,24.95,14.7559,1
28979,341,536.52,1259.03,1048.01,175.98,1915.46,36.61,165.42,2028.34,10.7828,307,14.31,8.6064,1
28980,342,548.85,1349.66,1124.82,139.83,2212.1,41.89,131.26,2388.17,9.2892,330,10.82,6.3694,1
28981,343,549.49,1347.92,1120.54,138.57,2212.14,41.9,130.86,2388.18,9.2751,330,10.5,6.4358,1
28982,344,555.47,1359.36,1136.63,196.0,2223.17,41.8,184.39,2388.2,9.2121,333,15.01,9.0525,1
28983,345,642.42,1576.94,1400.36,558.22,2388.15,47.48,525.66,2388.13,8.3059,393,39.21,23.4972,1
28984,346,642.45,1588.38,1406.28,558.05,2388.12,47.33,526.27,2388.12,8.3603,392,39.32,23.5666,1
28985,347,549.64,1357.84,1128.78,139.12,2212.11,42.0,130.88,2388.21,9.2556,328,10.78,6.4172,1
28986,348,642.58,1590.44,1404.99,557.77,2388.1,47.38,525.99,2388.13,8.3129,393,39.16,23.4815,1
28987,349,549.53,1353.51,1123.69,139.96,2212.08,42.1,131.16,2388.26,9.3046,331,10.62,6.3422,1
28988,350,642.12,1589.75,1397.07,558.4,2388.14,47.68,526.42,2388.06,8.3364,392,39.1,23.5438,1
28989,351,549.62,1345.32,1125.38,138.98,2212.07,41.93,131.1,2388.18,9.2531,329,10.76,6.4062,1
28990,352,536.22,1261.02,1055.73,176.64,1915.46,36.51,164.89,2028.42,10.7961,307,14.44,8.6742,1
28991,353,606.9,1489.49,1245.65,336.05,2324.0,44.62,316.81,2388.2,9.1367,364,24.49,14.7946,1
28992,354,536.58,1267.4,1044.28,175.88,1915.46,36.51,165.96,2028.39,10.7634,309,14.3,8.5622,1
28993,355,604.75,1496.79,1309.81,397.89,2319.03,45.27,374.07,2388.18,8.5531,369,28.84,17.3158,1
28994,1,536.49,1258.27,1039.71,175.68,1915.32,36.58,164.36,2028.19,10.8787,308,14.31,8.6121,0
28995,2,604.39,1502.17,1301.37,394.66,2318.86,45.37,372.03,2388.09,8.6192,369,28.56,17.1687,0
28996,3,549.7,1358.05,1125.68,139.65,2211.9,41.86,130.82,2388.01,9.3715,331,10.63,6.2887,0
28997,4,549.49,1351.52,1123.21,138.42,2211.88,41.87,130.61,2387.97,9.3562,332,11.03,6.4151,0
28998,5,549.43,1356.51,1118.29,138.36,2211.91,41.99,130.14,2388.01,9.3525,329,10.61,6.3822,0
28999,6,555.33,1364.12,1126.94,195.67,2222.87,41.69,183.45,2388.0,9.3016,333,14.8,8.9692,0
29000,7,550.11,1355.06,1124.69,138.31,2211.94,41.94,130.35,2387.96,9.2948,331,10.62,6.3665,0
29001,8,642.37,1584.62,1400.45,554.6,2388.02,47.35,522.05,2388.09,8.4227,394,38.87,23.3444,0
29002,9,642.17,1580.76,1394.54,554.27,2388.04,47.3,522.02,2388.04,8.4432,393,39.1,23.351,0
29003,10,549.13,1346.68,1117.82,138.94,2211.98,41.95,130.58,2388.02,9.3872,329,10.75,6.3283,0
29004,11,641.92,1585.01,1403.21,554.23,2388.06,47.56,522.21,2388.03,8.4385,393,38.94,23.3887,0
29005,12,555.33,1358.76,1121.75,194.35,2222.96,41.84,182.9,2388.04,9.2941,334,14.8,8.8563,0
29006,13,555.71,1372.59,1125.43,194.75,2222.94,41.82,183.09,2388.05,9.2757,333,14.93,8.9671,0
29007,14,536.45,1259.2,1043.08,175.46,1915.32,36.67,165.03,2028.21,10.9004,308,14.34,8.637,0
29008,15,607.07,1485.39,1244.62,334.88,2323.92,44.27,314.71,2388.12,9.2033,365,24.5,14.6657,0
29009,16,607.48,1476.82,1252.64,334.89,2323.94,43.97,314.59,2388.08,9.1886,363,24.42,14.6559,0
29010,17,554.9,1360.4,1128.96,194.77,2222.92,41.72,183.39,2388.08,9.3068,332,14.71,9.008,0
29011,18,555.14,1364.73,1118.16,195.09,2223.02,42.05,183.58,2388.04,9.3138,334,14.83,8.9873,0
29012,19,549.3,1351.78,1124.63,139.08,2211.85,41.97,130.73,2387.91,9.3655,330,10.63,6.3708,0
29013,20,554.73,1351.28,1124.76,194.6,2222.92,41.74,183.18,2388.09,9.3192,333,14.86,8.9517,0
29014,21,607.21,1487.54,1254.52,334.36,2324.0,44.35,315.25,2388.13,9.1894,365,24.28,14.7718,0
29015,22,549.85,1351.54,1123.89,138.91,2211.89,42.06,130.8,2387.93,9.3517,329,10.66,6.4259,0
29016,23,642.34,1586.64,1401.94,553.94,2388.07,47.36,521.84,2388.0,8.44,393,39.05,23.3686,0
29017,24,549.88,1347.89,1117.6,139.1,2211.87,41.9,130.42,2387.89,9.3595,330,10.53,6.4123,0
29018,25,549.86,1354.85,1117.52,138.95,2211.94,42.06,130.56,2388.03,9.3304,330,10.65,6.4323,0
29019,26,536.48,1260.5,1047.22,175.83,1915.28,36.72,164.94,2028.2,10.9069,306,14.47,8.5532,0
29020,27,607.14,1476.38,1251.84,334.06,2323.98,44.07,314.72,2388.07,9.1746,368,24.52,14.7019,0
29021,28,603.92,1494.67,1308.25,394.52,2318.91,45.32,371.73,2388.08,8.6619,368,28.76,17.0907,0
29022,29,642.72,1594.65,1404.26,553.97,2388.03,47.27,522.0,2388.08,8.4195,393,38.91,23.2922,0
29023,30,604.92,1496.4,1301.34,394.19,2318.87,45.37,371.77,2388.08,8.649,369,28.63,17.2212,0
29024,31,536.57,1263.39,1046.49,175.73,1915.31,36.54,164.97,2028.21,10.8679,305,14.19,8.534,0
29025,32,536.23,1255.16,1046.58,175.75,1915.33,36.53,165.31,2028.24,10.8801,307,14.14,8.4915,0
29026,33,642.28,1581.49,1401.99,554.68,2388.04,47.35,522.17,2388.06,8.4385,392,39.03,23.453,0
29027,34,605.04,1501.33,1308.32,394.47,2318.9,45.28,371.89,2388.09,8.6619,367,28.46,17.1561,0
29028,35,550.16,1348.14,1123.92,139.13,2211.99,42.05,130.55,2388.01,9.3512,330,10.77,6.3324,0
29029,36,549.15,1343.69,1130.5,138.9,2211.99,41.91,130.76,2387.99,9.3452,330,10.51,6.2622,0
29030,37,604.37,1500.84,1307.56,394.67,2318.92,45.43,371.95,2388.08,8.635,368,28.66,17.1974,0
29031,38,548.89,1347.12,1125.68,138.53,2211.89,41.93,130.77,2387.97,9.3387,331,10.67,6.3657,0
29032,39,550.0,1352.24,1119.2,138.55,2211.9,41.91,130.79,2387.94,9.3556,332,10.73,6.2774,0
29033,40,607.39,1482.39,1247.09,335.02,2323.96,44.39,314.91,2388.08,9.1788,363,24.2,14.7287,0
29034,41,555.13,1367.32,1130.96,194.46,2222.92,41.89,183.26,2388.09,9.3094,334,14.83,8.9304,0
29035,42,642.21,1587.71,1404.63,553.99,2388.05,47.32,522.0,2388.1,8.4435,393,38.74,23.2446,0
29036,43,549.33,1344.5,1130.48,138.45,2211.86,41.87,130.95,2387.95,9.3558,330,10.42,6.2327,0
29037,44,549.54,1352.54,1122.4,139.36,2211.92,42.03,130.36,2388.0,9.3573,330,10.57,6.3508,0
29038,45,549.24,1356.8,1123.92,139.27,2211.88,42.06,130.33,2388.01,9.3518,329,10.73,6.2617,0
29039,46,549.6,1347.48,1114.04,138.57,2211.86,41.94,130.92,2387.92,9.3577,330,10.66,6.4065,0
29040,47,607.08,1480.16,1246.1,334.98,2323.94,44.22,314.84,2388.06,9.2014,365,24.36,14.5764,0
29041,48,606.84,1482.02,1245.51,335.17,2323.99,44.3,315.37,2388.06,9.2292,365,24.48,14.7566,0
29042,49,607.68,1481.55,1255.42,334.9,2323.96,44.39,315.13,2388.08,9.2079,364,24.75,14.779,0
29043,50,536.24,1259.15,1046.48,175.79,1915.32,36.39,164.67,2028.22,10.8667,308,14.28,8.5823,0
29044,51,604.86,1498.79,1306.63,394.92,2318.85,45.45,371.65,2388.13,8.6506,370,28.55,17.1394,0
29045,52,555.31,1363.7,1122.81,194.33,2222.95,41.82,183.56,2388.03,9.3159,333,14.82,8.8834,0
29046,53,555.55,1361.49,1130.55,193.82,2222.91,42.09,182.98,2388.01,9.2891,333,14.9,9.0013,0
29047,54,642.43,1583.62,1402.12,553.9,2388.05,47.38,522.24,2388.02,8.3909,393,38.91,23.2866,0
29048,55,537.43,1266.41,1043.36,175.89,1915.35,36.6,164.05,2028.27,10.8804,307,14.26,8.5749,0
29049,56,607.33,1479.17,1246.99,334.29,2323.92,44.35,315.69,2388.06,9.2299,364,24.42,14.5959,0
29050,57,536.42,1261.4,1038.68,175.93,1915.35,36.74,164.67,2028.19,10.9106,306,14.29,8.7369,0
29051,58,556.33,1366.45,1124.18,194.36,2223.01,41.71,184.07,2388.03,9.3004,333,14.79,8.8996,0
29052,59,537.07,1255.09,1046.87,175.57,1915.31,36.6,164.76,2028.27,10.9039,307,14.34,8.6226,0
29053,60,642.06,1583.42,1399.05,553.41,2388.04,47.38,521.82,2388.02,8.4207,394,39.09,23.2906,0
29054,61,604.56,1502.37,1305.13,395.19,2318.95,45.28,371.67,2388.11,8.6644,368,28.66,17.0921,0
29055,62,549.71,1356.19,1122.91,138.68,2211.9,41.89,129.75,2387.93,9.3456,328,10.5,6.3411,0
29056,63,607.48,1483.79,1244.17,335.25,2323.93,44.27,315.47,2388.1,9.2125,365,24.63,14.7754,0
29057,64,549.63,1356.66,1125.08,138.52,2211.88,41.99,130.65,2387.96,9.372,331,10.68,6.28,0
29058,65,642.55,1591.98,1404.08,554.22,2388.03,47.41,522.01,2388.04,8.4276,392,38.94,23.3112,0
29059,66,605.16,1507.7,1309.0,394.5,2318.93,45.52,371.54,2388.07,8.6599,368,28.45,17.2186,0
29060,67,607.02,1483.35,1250.12,335.47,2323.94,44.5,315.28,2388.1,9.2029,364,24.46,14.7359,0
29061,68,555.93,1359.67,1120.39,194.7,2222.91,41.8,182.97,2388.0,9.3144,334,14.83,8.9372,0
29062,69,549.89,1351.49,1125.33,138.72,2211.84,41.9,131.25,2388.0,9.3622,330,10.59,6.3738,0
29063,70,643.17,1587.34,1406.76,553.57,2388.07,47.6,521.65,2388.12,8.4558,392,39.09,23.3518,0
29064,71,605.06,1495.42,1303.31,394.92,2318.9,45.5,371.42,2388.15,8.6399,369,28.54,17.1814,0
29065,72,607.22,1488.69,1251.0,334.58,2323.96,44.41,315.38,2388.07,9.2095,364,24.44,14.6501,0
29066,73,536.88,1258.7,1043.49,175.58,1915.37,36.59,164.58,2028.21,10.8971,307,14.21,8.6247,0
29067,74,642.89,1590.7,1402.13,553.29,2388.05,47.4,521.2,2388.11,8.392,391,38.95,23.3377,0
29068,75,549.41,1347.45,1122.08,139.03,2211.86,42.02,130.52,2387.91,9.3644,330,10.48,6.3496,0
29069,76,549.51,1352.21,1127.5,138.62,2211.89,42.23,130.51,2387.93,9.3767,331,10.68,6.3889,0
29070,77,607.35,1485.49,1254.0,334.43,2323.93,44.35,315.29,2388.08,9.2209,366,24.45,14.7327,0
29071,78,604.64,1508.71,1311.78,394.13,2318.89,45.62,372.07,2388.09,8.6559,369,28.49,17.146,0
29072,79,555.63,1361.31,1128.46,194.68,2222.89,41.93,183.31,2387.97,9.3089,333,14.83,8.9636,0
29073,80,549.97,1357.5,1129.56,138.68,2211.88,42.02,130.6,2387.94,9.3362,331,10.65,6.3559,0
29074,81,607.53,1492.56,1252.2,334.78,2323.91,44.38,314.52,2388.08,9.2575,365,24.36,14.7093,0
29075,82,605.18,1495.61,1306.64,394.25,2318.98,45.43,371.06,2388.13,8.648,368,28.47,17.1243,0
29076,83,550.13,1354.12,1121.29,138.21,2211.86,42.1,130.58,2387.92,9.343,330,10.64,6.4811,0
29077,84,536.75,1255.22,1048.24,175.51,1915.28,36.77,164.46,2028.23,10.9008,308,14.31,8.5557,0
29078,85,642.97,1599.87,1403.79,553.11,2388.11,47.53,521.38,2388.11,8.4441,392,38.76,23.2902,0
29079,86,607.83,1478.72,1259.06,334.49,2323.99,44.24,315.28,2388.04,9.2577,364,24.53,14.7666,0
29080,87,549.72,1349.15,1127.55,138.83,2211.87,42.16,130.32,2387.89,9.4001,331,10.66,6.3783,1
29081,88,550.02,1358.15,1122.14,138.65,2211.87,42.14,130.27,2387.92,9.3494,328,10.54,6.2613,1
29082,89,555.64,1365.85,1131.74,194.08,2222.89,41.88,183.24,2387.99,9.3069,333,14.79,8.9357,1
29083,90,536.1,1263.26,1046.87,175.58,1915.23,36.84,165.03,2028.16,10.9088,306,14.34,8.5371,1
29084,91,536.89,1263.35,1050.3,175.11,1915.25,36.69,164.44,2028.13,10.9038,308,14.25,8.6353,1
29085,92,604.99,1499.93,1313.82,394.37,2318.99,45.59,371.3,2388.07,8.6377,368,28.47,17.1689,1
29086,93,549.84,1358.26,1132.86,138.83,2211.87,42.27,130.93,2387.87,9.397,332,10.47,6.3593,1
29087,94,537.07,1269.78,1055.07,175.2,1915.25,36.83,164.79,2028.17,10.9324,306,14.33,8.4853,1
29088,95,536.92,1265.86,1049.45,175.35,1915.25,36.89,164.51,2028.12,10.9255,308,14.24,8.5631,1
29089,96,556.28,1369.93,1124.01,194.41,2222.88,41.94,182.99,2387.89,9.357,334,14.76,8.8903,1
29090,97,607.44,1486.16,1254.97,334.52,2323.97,44.5,315.65,2388.09,9.26,363,24.41,14.5561,1
29091,98,549.71,1357.68,1130.66,138.18,2211.78,41.93,130.34,2387.89,9.3585,332,10.54,6.3686,1
29092,99,642.41,1586.13,1411.25,553.0,2388.12,47.66,521.34,2388.11,8.4672,395,38.73,23.2193,1
29093,100,605.85,1503.41,1316.34,395.18,2318.97,45.62,371.4,2388.16,8.6655,371,28.59,17.1113,1
29094,101,605.4,1507.16,1312.45,394.38,2319.06,45.67,371.13,2388.15,8.6901,370,28.53,17.0607,1
29095,102,549.68,1356.32,1129.2,138.95,2211.78,42.2,130.96,2387.85,9.3439,332,10.65,6.2702,1
29096,103,549.83,1360.74,1128.82,138.05,2211.84,42.46,130.55,2387.87,9.402,330,10.48,6.3048,1
29097,104,555.48,1364.51,1130.08,194.52,2222.86,41.96,182.66,2387.9,9.3335,335,14.87,8.9506,1
29098,105,550.01,1358.89,1124.85,138.5,2211.78,42.37,130.64,2387.83,9.3832,332,10.57,6.4037,1
29099,106,642.85,1595.62,1404.48,552.96,2388.15,47.49,521.14,2388.17,8.4398,394,38.88,23.3877,1
29100,107,643.13,1598.94,1406.45,552.53,2388.18,47.84,520.85,2388.17,8.4272,393,38.9,23.201,1
29101,108,549.89,1350.98,1125.58,138.71,2211.7,42.2,130.67,2387.81,9.3815,331,10.39,6.3579,1
29102,109,556.58,1366.71,1138.76,193.93,2222.87,42.24,182.87,2387.94,9.3511,334,14.83,8.8352,1
29103,110,536.59,1260.64,1055.6,174.95,1915.22,36.94,164.44,2028.14,10.9144,307,14.04,8.5114,1
29104,111,608.09,1482.37,1256.53,334.43,2324.03,44.62,314.29,2388.08,9.249,365,24.54,14.5583,1
29105,112,549.82,1361.31,1139.07,137.65,2211.73,42.35,129.92,2387.77,9.3996,332,10.42,6.2964,1
29106,113,537.26,1263.08,1045.92,174.87,1915.23,37.09,164.05,2028.06,10.9653,307,14.18,8.5095,1
29107,114,537.33,1265.7,1054.52,175.18,1915.15,36.73,164.3,2028.07,10.9261,306,14.39,8.4686,1
29108,115,555.65,1366.29,1130.37,194.69,2222.78,42.19,182.92,2387.86,9.3541,335,14.71,8.8887,1
29109,116,556.29,1369.1,1132.64,194.58,2222.74,42.13,183.0,2387.87,9.3979,336,14.73,8.7985,2
29110,117,607.7,1488.63,1259.6,334.19,2323.99,44.68,314.26,2388.07,9.2677,367,24.52,14.654,2
29111,118,536.83,1261.81,1055.63,175.8,1915.16,36.83,164.56,2028.01,10.9473,308,14.1,8.5223,2
29112,119,607.5,1485.19,1262.34,334.13,2323.97,44.82,314.05,2388.11,9.2528,366,24.36,14.6363,2
29113,120,549.9,1353.44,1136.39,138.78,2211.68,42.46,130.28,2387.68,9.404,331,10.69,6.3222,2
29114,121,537.79,1264.33,1049.38,174.91,1915.2,36.92,164.25,2028.07,10.9504,307,14.14,8.5846,2
29115,122,643.51,1593.36,1412.38,552.84,2388.21,47.69,520.8,2388.18,8.5308,394,38.62,23.2055,2
29116,123,555.97,1365.31,1134.37,194.41,2222.73,42.2,183.02,2387.77,9.3966,334,14.71,8.8718,2
29117,124,549.87,1355.97,1133.24,138.01,2211.66,42.44,130.63,2387.66,9.4388,332,10.57,6.2116,2
29118,125,549.73,1357.25,1143.81,138.05,2211.61,42.49,130.42,2387.64,9.4117,331,10.67,6.2825,2
29119,126,550.15,1363.37,1132.71,138.82,2211.64,42.27,129.99,2387.6,9.4092,331,10.61,6.3767,2
29120,127,556.22,1373.38,1131.47,193.76,2222.74,42.31,182.72,2387.85,9.3631,333,14.84,8.7782,2
29121,128,605.38,1504.61,1315.16,393.48,2319.1,45.81,370.81,2388.36,8.7015,371,28.38,17.0102,2
29122,129,536.89,1268.27,1054.45,175.58,1915.1,37.14,164.14,2028.02,10.9685,308,14.2,8.4832,2
29123,130,643.42,1601.04,1413.05,552.02,2388.24,47.87,520.3,2388.19,8.4847,395,38.63,23.1953,2
29124,131,536.62,1271.69,1062.06,174.55,1915.15,36.92,163.75,2027.97,10.9675,307,14.32,8.4926,2
29125,132,536.84,1270.08,1059.09,175.22,1915.13,37.03,164.43,2027.99,10.9569,311,14.15,8.5312,2
29126,1,604.55,1502.92,1305.61,394.26,2319.0,45.66,371.64,2388.12,8.6246,371,28.65,17.1275,0
29127,2,549.2,1350.83,1119.94,138.73,2211.77,42.25,130.8,2387.91,9.3643,330,10.61,6.3961,0
29128,3,642.34,1586.52,1404.04,553.84,2388.14,47.44,521.92,2388.08,8.4123,392,38.88,23.2529,0
29129,4,537.04,1264.96,1054.54,175.0,1915.3,36.65,164.67,2028.18,10.8961,306,14.27,8.4904,0
29130,5,555.76,1365.73,1139.66,194.88,2222.86,41.91,183.01,2387.99,9.3254,335,15.03,8.9171,0
29131,6,607.44,1481.69,1243.16,334.6,2323.97,44.38,315.31,2388.05,9.1909,363,24.41,14.6514,0
29132,7,536.8,1261.57,1052.55,175.72,1915.27,36.73,164.65,2028.11,10.8684,308,14.38,8.6816,0
29133,8,605.11,1502.23,1309.5,394.88,2318.95,45.49,371.46,2388.16,8.6301,369,28.59,17.2462,0
29134,9,604.72,1507.12,1303.64,394.16,2318.93,45.38,371.39,2388.13,8.6565,369,28.58,17.2227,0
29135,10,555.53,1363.95,1133.88,194.33,2222.9,41.85,183.1,2387.89,9.3182,335,14.65,8.9282,0
29136,11,549.36,1353.49,1124.79,138.29,2211.85,42.26,130.65,2387.89,9.3673,331,10.41,6.3199,0
29137,12,548.94,1352.95,1126.0,138.63,2211.82,42.01,131.11,2387.85,9.374,331,10.56,6.3375,0
29138,13,537.25,1267.81,1052.08,175.41,1915.29,36.83,164.86,2028.13,10.8969,308,14.16,8.5568,0
29139,14,555.87,1362.32,1125.44,194.9,2222.92,41.89,183.29,2387.99,9.3256,336,15.08,8.9521,0
29140,15,604.78,1504.22,1310.63,394.35,2318.91,45.32,372.2,2388.11,8.6605,369,28.55,17.031,0
29141,16,536.82,1260.56,1054.38,175.2,1915.28,36.81,164.81,2028.17,10.8837,308,14.38,8.4884,0
29142,17,536.65,1258.47,1047.73,174.99,1915.26,36.64,164.29,2028.13,10.8777,307,14.42,8.6014,0
29143,18,607.19,1483.03,1249.95,334.46,2323.96,44.57,314.48,2388.13,9.2178,366,24.63,14.7223,0
29144,19,555.46,1370.91,1126.53,194.34,2222.88,42.05,182.48,2387.99,9.3125,336,14.94,8.8119,0
29145,20,607.87,1480.8,1255.67,334.43,2324.02,44.44,314.79,2388.09,9.2382,366,24.44,14.6954,0
29146,21,605.4,1503.1,1312.55,393.47,2318.84,45.27,371.95,2388.14,8.6847,369,28.77,17.0887,0
29147,22,555.7,1369.01,1125.18,194.1,2222.85,41.96,183.22,2387.92,9.3195,333,14.84,8.7876,0
29148,23,642.98,1588.78,1410.42,553.47,2388.12,47.53,521.46,2388.16,8.4366,392,38.74,23.2735,0
29149,24,604.42,1496.67,1302.82,394.14,2318.91,45.34,371.57,2388.15,8.6502,367,28.57,17.1367,0
29150,25,550.0,1356.76,1130.03,139.13,2211.78,42.03,131.24,2387.88,9.383,330,10.59,6.4082,0
29151,26,642.55,1583.38,1408.8,553.13,2388.12,47.49,521.45,2388.07,8.4212,392,38.86,23.2534,0
29152,27,607.95,1486.54,1251.9,334.76,2323.98,44.33,314.67,2388.11,9.1853,366,24.3,14.7138,0
29153,28,549.65,1361.7,1126.04,138.82,2211.78,42.09,130.55,2387.86,9.3686,330,10.47,6.3392,0
29154,29,605.37,1500.34,1313.65,395.3,2318.99,45.49,371.54,2388.13,8.6455,370,28.65,17.0987,0
29155,30,549.73,1356.57,1123.79,138.24,2211.85,42.24,130.84,2387.93,9.406,330,10.57,6.3673,0
29156,31,549.99,1341.19,1120.97,139.6,2211.82,42.19,130.62,2387.96,9.3864,331,10.63,6.3662,0
29157,32,536.93,1261.91,1047.27,174.91,1915.29,36.64,164.31,2028.06,10.8908,308,14.2,8.5306,0
29158,33,607.15,1488.23,1241.37,334.32,2324.02,44.57,315.01,2388.05,9.213,366,24.5,14.7402,0
29159,34,549.63,1354.19,1126.7,138.47,2211.77,42.13,130.58,2387.84,9.3631,331,10.7,6.2603,0
29160,35,536.7,1263.49,1056.09,175.73,1915.26,36.79,164.86,2028.16,10.9123,307,14.29,8.4664,0
29161,36,604.63,1502.0,1304.03,394.66,2318.89,45.59,371.43,2388.1,8.66,368,28.55,17.0694,0
29162,37,607.52,1487.18,1252.8,334.67,2323.96,44.6,314.95,2388.06,9.2376,365,24.58,14.6887,0
29163,38,537.08,1262.87,1054.63,174.9,1915.27,36.68,164.55,2028.15,10.9065,306,14.21,8.632,0
29164,39,536.82,1257.96,1042.32,175.61,1915.24,36.73,164.88,2028.15,10.8933,307,14.29,8.5093,0
29165,40,642.08,1594.91,1401.98,553.06,2388.13,47.55,521.56,2388.15,8.4146,393,39.01,23.2958,0
29166,41,607.68,1486.97,1248.22,334.85,2323.96,44.46,315.61,2388.1,9.2247,367,24.56,14.6225,0
29167,42,537.36,1258.87,1053.31,174.97,1915.25,36.81,164.44,2028.15,10.8978,308,14.43,8.6532,0
29168,43,642.55,1592.21,1409.93,553.57,2388.12,47.49,521.76,2388.08,8.4202,392,38.86,23.3023,0
29169,44,604.95,1499.42,1310.68,394.62,2318.94,45.38,371.4,2388.15,8.6475,370,28.59,17.1363,0
29170,45,642.79,1596.57,1397.19,553.27,2388.14,47.36,521.79,2388.12,8.4429,394,38.83,23.2769,0
29171,46,607.16,1481.43,1251.12,335.41,2323.95,44.51,315.4,2388.09,9.2327,365,24.42,14.7226,0
29172,47,548.93,1350.03,1123.87,137.82,2211.8,42.0,130.98,2387.89,9.4176,331,10.52,6.4328,0
29173,48,536.49,1263.62,1051.56,174.85,1915.27,36.66,164.77,2028.19,10.9555,307,14.28,8.5865,0
29174,49,642.45,1592.62,1408.14,553.44,2388.12,47.42,521.79,2388.1,8.4264,393,38.74,23.3374,0
29175,50,549.81,1351.13,1133.07,138.57,2211.81,42.02,130.73,2387.89,9.3752,331,10.52,6.3007,0
29176,51,536.52,1261.56,1050.3,174.53,1915.29,36.7,164.67,2028.17,10.8986,305,14.38,8.5718,0
29177,52,555.61,1364.92,1131.82,194.69,2222.87,41.95,182.98,2387.96,9.3273,336,14.72,8.9345,0
29178,53,642.47,1596.63,1411.02,553.6,2388.11,47.56,521.32,2388.07,8.4187,393,38.7,23.3774,0
29179,54,555.92,1366.93,1130.86,194.15,2222.82,41.84,182.89,2387.9,9.3392,335,14.86,8.9774,0
29180,55,642.77,1594.97,1407.98,554.02,2388.08,47.49,521.99,2388.09,8.449,392,38.97,23.2179,0
29181,56,604.7,1493.63,1304.11,394.53,2318.96,45.59,371.51,2388.14,8.6731,369,28.51,17.0597,0
29182,57,607.66,1486.67,1255.48,334.47,2323.97,44.43,314.72,2388.1,9.2467,365,24.49,14.5906,0
29183,58,607.87,1486.04,1252.75,334.57,2324.0,44.58,314.45,2388.15,9.2335,365,24.66,14.5327,0
29184,59,549.98,1352.38,1123.15,138.81,2211.73,42.07,130.59,2387.83,9.3938,331,10.43,6.3521,0
29185,60,642.83,1599.38,1406.35,553.21,2388.11,47.65,521.74,2388.1,8.4112,393,38.95,23.4308,0
29186,61,604.04,1501.35,1308.75,394.42,2319.01,45.46,371.87,2388.19,8.6568,370,28.47,17.1313,0
29187,62,604.57,1499.61,1318.94,394.51,2318.96,45.4,371.79,2388.2,8.6844,370,28.58,17.0,0
29188,63,607.31,1483.92,1251.68,333.84,2323.94,44.44,315.33,2388.13,9.2289,364,24.26,14.7312,0
29189,64,605.15,1504.05,1308.49,394.27,2318.94,45.55,371.13,2388.16,8.6731,368,28.66,17.1771,0
29190,65,549.73,1345.46,1128.63,138.64,2211.82,42.12,130.71,2387.91,9.342,330,10.64,6.3127,0
29191,66,555.83,1368.67,1132.34,193.94,2222.85,42.1,183.33,2387.96,9.3303,334,14.76,8.8828,0
29192,67,608.09,1476.84,1258.43,335.14,2323.93,44.56,314.86,2388.08,9.2306,365,24.58,14.6447,0
29193,68,642.97,1598.97,1406.15,553.12,2388.09,47.52,521.87,2388.12,8.4357,393,38.85,23.2991,0
29194,69,642.56,1588.89,1408.8,552.57,2388.09,47.37,521.43,2388.03,8.4703,393,38.69,23.265,0
29195,70,549.97,1352.83,1126.1,138.73,2211.8,42.16,130.52,2387.88,9.3629,329,10.59,6.4037,0
29196,71,537.65,1266.28,1050.13,174.97,1915.24,36.85,164.76,2028.14,10.9086,307,14.23,8.578,0
29197,72,549.95,1354.16,1132.83,137.92,2211.75,42.17,130.28,2387.82,9.3678,330,10.57,6.3619,0
