,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21,labels
14811,91,642.1,1577.28,1390.95,554.78,2388.04,47.2,522.68,2388.02,8.3944,392,38.9,23.5443,0
14812,92,642.39,1582.77,1394.56,555.03,2388.02,47.09,522.76,2388.02,8.3717,392,39.25,23.3876,0
14813,93,642.14,1585.06,1387.39,555.06,2387.98,47.18,522.94,2388.03,8.3735,390,39.17,23.4489,0
14814,94,642.18,1585.39,1396.22,554.88,2388.0,47.04,522.48,2388.02,8.4077,390,38.96,23.3292,0
14815,95,642.12,1582.58,1403.15,555.39,2387.98,47.11,522.94,2388.04,8.3787,391,39.05,23.3764,0
14816,96,641.78,1577.84,1401.25,554.02,2388.0,47.27,522.5,2387.97,8.3903,392,38.94,23.4119,0
14817,97,641.81,1585.06,1404.39,555.49,2387.99,47.21,523.69,2387.97,8.3749,390,39.12,23.5935,0
14818,98,642.06,1579.04,1395.72,554.84,2387.99,46.92,522.43,2387.99,8.3643,391,38.91,23.578,0
14819,99,642.11,1585.45,1398.12,555.13,2388.06,47.25,523.0,2388.04,8.3481,392,39.03,23.5127,0
14820,100,642.3,1584.79,1396.77,554.88,2387.97,47.12,523.48,2388.03,8.3892,391,39.03,23.2979,0
14821,101,641.82,1581.67,1398.64,554.41,2388.0,47.22,522.56,2388.04,8.3959,390,39.2,23.4725,0
14822,102,642.43,1582.08,1394.6,555.19,2387.98,47.17,522.6,2387.97,8.3719,391,39.04,23.4506,0
14823,103,642.11,1586.81,1394.25,554.66,2387.97,47.24,522.96,2388.04,8.3451,391,39.25,23.5157,0
14824,104,641.6,1582.64,1393.18,554.99,2388.04,47.04,523.07,2388.03,8.4123,389,38.99,23.5162,0
14825,105,642.66,1583.68,1401.2,555.83,2388.01,47.28,523.35,2387.99,8.3509,391,39.13,23.4234,0
14826,106,641.99,1582.08,1398.91,554.76,2388.01,47.46,522.5,2387.95,8.3884,390,39.15,23.441,0
14827,107,642.09,1578.55,1398.84,553.79,2388.02,47.19,522.94,2388.02,8.3375,393,39.21,23.6376,0
14828,108,642.13,1585.3,1392.24,555.02,2388.0,47.28,523.12,2388.0,8.3864,390,39.12,23.4783,0
14829,109,642.33,1586.71,1395.97,555.6,2388.02,47.06,523.15,2388.04,8.4077,392,39.11,23.4299,0
14830,110,642.22,1587.71,1395.37,555.05,2388.04,47.16,523.26,2388.03,8.3882,391,39.05,23.4874,0
14831,111,642.01,1586.49,1393.56,555.39,2388.0,47.2,522.64,2387.96,8.3451,392,39.08,23.5338,0
14832,112,642.41,1580.83,1396.75,555.94,2387.99,47.17,523.27,2387.97,8.3341,392,39.11,23.4806,0
14833,113,641.99,1579.84,1398.96,555.33,2388.02,47.13,523.55,2388.03,8.38,392,39.02,23.5333,0
14834,114,641.85,1580.37,1399.43,554.37,2387.98,47.1,523.43,2387.96,8.3881,392,39.02,23.3977,0
14835,115,641.68,1583.39,1392.55,555.21,2388.03,47.15,522.82,2388.03,8.3895,392,39.3,23.477,0
14836,116,642.36,1576.32,1394.61,555.29,2388.01,47.26,523.37,2388.05,8.3863,391,39.23,23.4733,0
14837,117,641.38,1583.94,1403.69,556.3,2387.98,47.13,523.73,2388.01,8.3566,392,39.15,23.4855,0
14838,118,642.34,1593.05,1393.54,555.51,2388.03,47.24,523.87,2388.09,8.3496,394,39.05,23.6632,0
14839,119,642.23,1586.61,1402.24,555.91,2388.06,46.98,523.86,2388.09,8.3824,391,39.2,23.4734,0
14840,120,641.82,1585.37,1395.69,554.81,2388.04,47.41,523.47,2388.03,8.3845,393,39.02,23.4933,0
14841,121,642.23,1581.8,1397.87,555.85,2388.03,47.16,523.87,2387.99,8.3903,390,39.22,23.4592,0
14842,122,641.99,1584.13,1397.64,555.41,2387.98,47.13,523.24,2388.02,8.3651,391,39.16,23.5361,0
14843,123,642.04,1581.34,1397.95,554.94,2388.01,46.94,522.82,2388.06,8.354,391,39.09,23.4892,0
14844,124,642.43,1579.78,1400.33,555.99,2388.01,47.04,523.04,2388.07,8.3629,392,39.11,23.5803,0
14845,125,642.22,1575.94,1401.22,555.79,2388.03,47.2,523.7,2388.07,8.3878,392,39.18,23.4796,0
14846,126,642.17,1586.66,1396.93,556.06,2388.07,47.09,523.67,2388.01,8.4039,393,39.17,23.4564,0
14847,127,642.09,1583.05,1392.49,555.84,2388.04,47.14,523.72,2388.03,8.3705,393,39.14,23.4318,0
14848,128,642.6,1585.87,1399.96,555.85,2388.05,47.25,523.27,2388.05,8.3321,392,38.88,23.5472,0
14849,129,642.26,1577.57,1403.76,555.9,2388.05,47.23,523.42,2388.03,8.3979,393,38.99,23.3815,0
14850,130,642.05,1581.32,1398.16,555.48,2388.03,47.17,523.73,2388.03,8.3385,393,39.08,23.5341,0
14851,131,642.5,1581.4,1394.18,556.3,2387.99,47.19,523.56,2388.09,8.3703,392,39.26,23.4497,0
14852,132,642.09,1583.79,1404.85,556.44,2388.08,47.09,523.84,2388.05,8.3846,394,39.21,23.5482,0
14853,133,642.1,1584.58,1392.31,555.57,2388.05,47.23,524.03,2388.03,8.3818,391,39.12,23.4557,0
14854,134,642.3,1582.13,1405.36,555.79,2388.07,47.14,523.66,2388.0,8.3759,392,39.22,23.3987,0
14855,135,642.49,1580.9,1392.76,555.85,2388.01,47.3,523.63,2388.09,8.3864,392,39.26,23.394,0
14856,136,641.87,1581.84,1401.33,556.29,2388.03,47.3,524.13,2388.04,8.3541,392,39.1,23.4338,1
14857,137,641.97,1592.05,1406.51,556.16,2388.06,47.26,524.09,2388.01,8.4102,391,39.13,23.5522,1
14858,138,641.95,1591.04,1390.81,556.05,2388.08,47.27,523.37,2388.04,8.3721,391,39.09,23.4954,1
14859,139,641.67,1575.81,1399.8,557.22,2388.05,47.29,524.57,2388.07,8.3651,392,39.15,23.5956,1
14860,140,642.32,1582.66,1396.86,556.79,2388.06,47.23,524.81,2388.08,8.3755,391,39.24,23.6009,1
14861,141,642.27,1585.8,1393.49,556.02,2388.03,47.15,524.03,2388.12,8.3782,392,39.14,23.5229,1
14862,142,641.68,1582.5,1395.35,555.92,2388.06,47.24,523.45,2388.06,8.3237,392,39.06,23.3917,1
14863,143,642.3,1591.06,1404.97,556.14,2388.04,47.27,523.38,2388.02,8.3918,391,39.07,23.4562,1
14864,144,641.99,1587.77,1388.6,557.07,2388.15,47.22,524.96,2388.01,8.3632,391,39.19,23.4457,1
14865,145,642.0,1588.27,1394.18,555.82,2388.04,47.28,524.36,2388.06,8.338,392,39.05,23.4103,1
14866,146,641.9,1579.34,1407.17,556.26,2388.0,47.29,524.33,2388.08,8.3355,393,39.07,23.4164,1
14867,147,641.93,1579.09,1397.03,556.17,2388.08,47.27,524.77,2388.08,8.4025,390,39.18,23.5145,1
14868,148,642.3,1584.59,1398.35,557.49,2388.05,47.35,524.34,2388.12,8.3696,392,39.04,23.6246,1
14869,149,642.07,1584.18,1396.84,557.47,2388.08,47.43,524.71,2388.1,8.3612,391,39.1,23.4624,1
14870,150,642.21,1590.26,1400.77,555.99,2388.04,47.34,524.77,2388.06,8.347,391,39.12,23.5158,1
14871,151,641.86,1580.2,1394.07,556.28,2388.1,47.21,523.99,2388.05,8.357,391,39.05,23.5014,1
14872,152,642.24,1586.39,1402.35,557.33,2388.05,47.36,524.42,2388.17,8.3716,392,39.12,23.4405,1
14873,153,642.13,1582.16,1397.34,556.61,2388.08,47.31,524.66,2388.06,8.3693,393,39.27,23.5777,1
14874,154,642.38,1590.76,1404.56,557.11,2388.06,47.53,525.66,2388.09,8.3711,392,39.09,23.5849,1
14875,155,642.08,1591.4,1395.32,556.65,2388.07,47.18,525.06,2388.07,8.3199,390,39.23,23.518,1
14876,156,642.73,1591.52,1401.47,557.04,2388.11,47.4,524.99,2388.03,8.3558,392,39.11,23.5531,1
14877,157,642.2,1581.83,1398.28,556.77,2388.13,47.22,525.16,2388.16,8.3908,392,39.09,23.5939,1
14878,158,642.44,1586.4,1398.69,557.33,2388.03,47.37,525.13,2388.09,8.3533,392,39.0,23.4615,1
14879,1,642.47,1585.36,1391.1,554.89,2388.05,47.16,522.58,2388.03,8.3629,391,39.36,23.5143,0
14880,2,641.78,1582.85,1391.1,555.3,2388.03,47.03,523.16,2388.07,8.3805,391,39.02,23.4355,0
14881,3,641.38,1579.17,1397.36,556.02,2387.99,47.23,523.52,2388.01,8.3928,391,38.96,23.5487,0
14882,4,641.9,1579.78,1396.2,555.47,2388.0,47.08,523.29,2388.03,8.3918,393,39.01,23.498,0
14883,5,642.24,1583.96,1391.44,556.16,2388.01,47.26,522.75,2387.99,8.3588,391,39.15,23.4506,0
14884,6,641.41,1578.31,1398.08,555.55,2388.11,47.3,523.74,2388.03,8.3593,392,38.96,23.5265,0
14885,7,642.57,1583.19,1394.1,555.03,2388.0,47.04,523.01,2388.04,8.3931,392,39.3,23.3694,0
14886,8,641.96,1583.44,1391.44,554.88,2388.02,47.18,523.15,2388.06,8.3946,390,39.21,23.4868,0
14887,9,642.06,1585.29,1398.54,555.46,2388.02,47.13,523.03,2388.0,8.3844,389,38.97,23.4883,0
14888,10,641.82,1587.72,1390.83,554.47,2388.0,47.39,523.22,2388.02,8.3759,391,39.2,23.3518,0
14889,11,642.33,1579.41,1397.06,555.69,2388.02,47.02,524.2,2388.02,8.3667,392,39.16,23.5504,0
14890,12,641.53,1577.43,1395.67,555.09,2388.01,47.2,523.53,2388.04,8.3556,391,38.99,23.3776,0
14891,13,642.32,1577.32,1401.59,555.2,2388.01,47.32,522.98,2387.94,8.3729,392,39.06,23.5423,0
14892,14,641.97,1589.14,1395.27,555.27,2388.05,47.38,523.6,2388.01,8.4197,391,39.02,23.4993,0
14893,15,642.17,1579.05,1403.3,555.19,2388.01,47.08,522.87,2388.04,8.3603,391,39.11,23.5159,0
14894,16,641.37,1583.15,1398.14,555.4,2388.05,47.3,523.32,2388.07,8.3717,391,39.19,23.403,0
14895,17,642.25,1576.82,1394.16,555.76,2388.09,47.14,523.62,2388.01,8.4088,390,39.17,23.4633,0
14896,18,642.38,1577.97,1400.32,555.25,2387.98,47.29,523.33,2388.0,8.3755,392,39.18,23.4585,0
14897,19,641.87,1583.64,1396.53,554.97,2387.98,47.36,522.72,2387.98,8.3763,390,38.93,23.4093,0
14898,20,642.02,1587.01,1393.59,555.57,2388.02,47.2,523.48,2388.05,8.3904,392,39.08,23.5882,0
14899,21,641.98,1581.14,1392.52,555.2,2388.1,47.22,522.87,2387.94,8.39,393,39.06,23.5279,0
14900,22,642.15,1587.14,1393.68,555.33,2388.03,47.17,523.65,2387.96,8.3571,393,38.88,23.4418,0
14901,23,641.89,1591.0,1392.15,554.97,2388.04,47.23,522.65,2387.98,8.355,389,38.87,23.5352,0
14902,24,641.47,1587.11,1390.81,555.15,2388.01,47.05,523.0,2387.98,8.3894,392,39.04,23.4688,0
14903,25,641.89,1585.66,1395.9,554.93,2388.05,47.12,523.36,2387.97,8.3915,392,39.01,23.4302,0
14904,26,641.55,1580.67,1400.43,555.56,2387.98,47.5,523.58,2388.05,8.3947,391,39.14,23.5041,0
14905,27,642.03,1593.49,1392.5,556.06,2388.08,47.09,523.77,2387.99,8.3497,391,39.19,23.5255,0
14906,28,642.19,1580.65,1399.14,555.65,2388.02,47.27,523.34,2388.0,8.3836,392,39.01,23.5729,0
14907,29,641.76,1586.65,1396.33,555.34,2388.03,47.21,523.19,2388.04,8.3854,391,38.97,23.5115,0
14908,30,641.52,1586.82,1394.46,555.61,2388.12,47.24,523.3,2387.99,8.3485,392,39.15,23.6282,0
14909,31,641.98,1587.06,1398.69,555.63,2388.0,47.08,523.87,2388.05,8.3807,392,39.12,23.4511,0
14910,32,642.37,1577.76,1401.09,555.46,2388.03,47.02,523.5,2388.03,8.4176,391,39.19,23.4488,0
14911,33,642.0,1583.35,1398.17,555.65,2388.07,47.21,523.68,2388.03,8.3861,390,39.06,23.4427,0
14912,34,642.23,1577.84,1396.92,555.83,2388.03,47.21,523.19,2388.06,8.3636,392,39.15,23.5165,0
14913,35,642.24,1581.9,1393.45,554.85,2388.04,47.26,522.9,2388.06,8.4016,392,39.04,23.4723,0
14914,36,642.18,1584.6,1396.25,555.38,2388.07,47.36,523.82,2388.02,8.3701,391,39.14,23.5621,0
14915,37,642.21,1581.31,1396.43,555.41,2388.03,47.21,523.76,2388.04,8.3903,392,39.04,23.5033,0
14916,38,641.98,1582.31,1400.45,556.38,2388.04,47.01,523.12,2388.09,8.3775,392,38.76,23.4669,0
14917,39,641.84,1578.93,1398.77,555.74,2387.97,47.21,523.82,2388.03,8.4204,392,39.06,23.5137,0
14918,40,642.45,1583.48,1391.92,555.78,2388.09,47.33,523.51,2387.99,8.3685,392,39.16,23.3803,0
14919,41,642.54,1588.85,1397.97,555.65,2388.09,47.09,523.87,2388.03,8.3795,390,39.0,23.5455,0
14920,42,641.85,1583.95,1398.43,555.37,2388.03,47.3,523.09,2388.0,8.3706,392,39.16,23.379,0
14921,43,642.07,1575.69,1396.22,555.95,2388.02,47.14,523.33,2388.02,8.3757,391,38.95,23.4664,0
14922,44,642.57,1587.9,1399.14,555.51,2388.02,47.04,522.84,2388.06,8.3615,393,39.07,23.568,0
14923,45,641.75,1586.11,1401.52,555.02,2388.02,47.09,523.39,2387.99,8.3939,392,38.95,23.3685,0
14924,46,642.43,1580.72,1401.36,555.19,2388.05,47.24,523.52,2388.03,8.3983,392,39.32,23.56,0
14925,47,642.07,1574.51,1403.14,556.75,2388.08,47.16,523.45,2388.05,8.3622,392,39.16,23.5203,0
14926,48,641.86,1587.62,1394.95,554.79,2388.04,46.96,523.16,2388.03,8.3975,391,39.07,23.4081,0
14927,49,642.45,1577.16,1385.51,555.6,2388.04,47.26,523.37,2388.05,8.383,390,39.28,23.4812,0
14928,50,641.34,1588.43,1398.4,555.33,2388.04,47.19,523.63,2388.02,8.3506,391,38.99,23.4871,0
14929,51,641.62,1588.94,1391.92,556.29,2388.03,47.17,523.46,2388.05,8.3735,391,38.95,23.5329,0
14930,52,641.72,1585.27,1402.43,555.56,2388.02,47.32,523.59,2388.01,8.3747,392,39.06,23.4863,0
14931,53,642.01,1587.66,1397.53,555.37,2388.02,47.22,523.82,2388.04,8.362,392,39.05,23.5675,0
14932,54,643.1,1577.76,1396.34,554.88,2388.02,47.11,522.75,2387.99,8.3733,393,39.08,23.4306,0
14933,55,641.9,1585.57,1393.13,555.64,2388.03,47.28,523.49,2388.0,8.4109,392,39.2,23.5488,0
14934,56,641.94,1586.02,1394.29,555.35,2388.03,47.14,523.62,2387.99,8.3509,392,39.09,23.3481,0
14935,57,641.94,1587.16,1399.85,555.61,2388.06,46.96,523.46,2388.05,8.3841,392,39.2,23.4452,0
14936,58,642.0,1586.13,1399.85,555.32,2388.03,47.21,522.69,2388.04,8.3653,391,39.39,23.5411,0
14937,59,641.95,1586.07,1390.08,555.96,2388.08,47.32,523.6,2388.0,8.3813,391,39.0,23.4825,0
14938,60,642.34,1588.0,1392.27,555.88,2388.01,47.02,523.05,2387.99,8.3912,390,39.09,23.4176,0
14939,61,641.76,1593.62,1398.19,556.03,2388.07,46.96,523.6,2388.07,8.3835,392,39.1,23.5556,0
14940,62,642.17,1579.35,1394.3,554.74,2388.02,47.14,522.52,2387.96,8.3792,393,38.95,23.5159,0
14941,63,641.63,1585.85,1393.18,555.37,2388.04,47.19,523.26,2388.06,8.3903,391,39.1,23.391,0
14942,64,642.04,1582.85,1399.05,555.77,2388.03,47.06,523.89,2388.07,8.3956,391,39.37,23.3925,0
14943,65,642.36,1582.02,1403.71,555.03,2388.04,47.31,523.73,2388.03,8.404,392,39.3,23.4194,0
14944,66,642.11,1583.59,1392.89,555.32,2388.03,47.44,523.9,2388.05,8.3639,395,39.27,23.465,0
14945,67,642.08,1584.18,1398.93,555.25,2388.02,47.09,522.83,2387.99,8.4133,389,39.16,23.4742,0
14946,68,642.17,1588.24,1392.04,555.31,2388.06,47.08,523.2,2388.05,8.4163,391,39.21,23.5189,0
14947,69,642.14,1581.32,1398.66,555.93,2388.0,47.16,523.28,2388.02,8.3949,391,39.04,23.4352,0
14948,70,642.61,1584.3,1394.32,556.0,2388.02,47.07,524.1,2388.02,8.4,392,39.1,23.4737,0
14949,71,642.42,1590.14,1390.35,555.55,2388.04,47.44,523.41,2388.03,8.3671,390,39.25,23.4647,0
14950,72,642.49,1591.64,1404.24,556.86,2388.03,47.27,523.91,2388.04,8.3664,392,39.05,23.4895,0
14951,73,642.18,1567.73,1397.96,555.5,2387.98,47.27,523.89,2388.06,8.3348,393,39.1,23.3575,0
14952,74,641.71,1578.41,1399.43,555.43,2388.06,47.25,523.66,2388.05,8.3983,391,39.04,23.519,0
14953,75,641.86,1593.38,1386.23,556.03,2388.01,47.18,524.2,2388.03,8.3788,392,39.0,23.475,0
14954,76,641.86,1587.93,1396.54,555.04,2388.02,47.27,523.39,2388.01,8.3656,391,39.03,23.6182,0
14955,77,641.91,1586.6,1395.42,555.43,2388.01,47.12,523.75,2388.07,8.3692,391,38.89,23.5017,0
14956,78,641.77,1584.54,1403.74,555.16,2388.04,47.28,523.31,2388.04,8.3804,391,39.21,23.4225,0
14957,79,641.76,1582.73,1400.97,555.96,2388.03,47.17,523.37,2388.07,8.3904,392,39.12,23.5286,0
14958,80,641.82,1583.31,1395.24,555.0,2387.99,47.21,524.05,2388.03,8.3523,390,39.09,23.4547,0
14959,81,641.54,1582.91,1390.1,555.52,2388.03,47.16,522.8,2388.12,8.3547,390,39.09,23.4542,0
14960,82,641.46,1585.03,1396.44,555.41,2388.01,47.22,522.8,2387.99,8.3493,393,39.14,23.4593,0
14961,83,642.29,1586.57,1389.16,555.43,2388.04,47.11,523.37,2388.07,8.3655,391,38.98,23.4769,0
14962,84,642.33,1588.9,1390.78,556.06,2388.05,47.07,523.67,2388.06,8.3919,392,39.0,23.344,0
14963,85,642.04,1583.75,1395.01,554.86,2388.05,47.04,523.23,2388.05,8.3462,391,39.22,23.4274,0
14964,86,642.03,1589.61,1396.36,555.95,2388.02,47.04,523.69,2388.08,8.3842,392,39.19,23.5137,0
14965,87,642.28,1584.15,1400.85,556.19,2388.09,47.28,523.96,2388.04,8.4272,391,39.16,23.4474,0
14966,88,641.98,1582.69,1397.82,555.25,2388.08,47.12,523.87,2388.03,8.3864,392,39.2,23.416,0
14967,89,641.81,1588.64,1389.29,556.59,2388.09,47.17,524.07,2388.03,8.377,391,39.06,23.4826,0
14968,90,642.63,1583.71,1396.25,555.54,2388.01,47.16,523.63,2388.0,8.3649,390,39.18,23.4425,0
14969,91,641.9,1581.8,1400.95,556.42,2388.05,47.25,523.85,2388.04,8.3532,392,39.04,23.4699,0
14970,92,642.32,1581.17,1398.49,556.27,2388.05,47.15,523.23,2388.04,8.3638,390,38.87,23.5046,0
14971,93,641.72,1589.99,1387.09,555.12,2388.02,47.04,522.94,2388.05,8.3945,391,39.16,23.4065,0
14972,94,642.05,1582.08,1398.1,556.43,2388.05,47.23,523.81,2388.06,8.3635,391,39.1,23.4778,0
14973,95,642.41,1584.43,1389.76,556.26,2387.98,47.19,522.67,2387.99,8.3681,393,39.17,23.4406,0
14974,96,641.71,1592.18,1392.45,555.71,2388.07,47.17,523.91,2388.05,8.3882,391,39.0,23.4854,0
14975,97,641.54,1585.12,1405.72,555.99,2388.04,47.1,524.08,2388.02,8.3893,391,39.04,23.5067,0
14976,98,642.04,1582.31,1390.98,555.54,2388.04,47.19,523.14,2388.02,8.3914,391,39.15,23.4697,0
14977,99,642.04,1582.96,1405.68,556.03,2388.06,47.2,523.28,2388.04,8.3524,391,39.16,23.5276,0
14978,100,642.73,1577.01,1394.98,556.02,2388.04,47.28,523.93,2388.07,8.3638,391,39.23,23.4715,0
14979,101,642.36,1583.47,1408.18,555.93,2388.06,47.23,523.91,2388.04,8.333,392,39.11,23.5572,0
14980,102,641.84,1580.08,1404.5,556.15,2388.02,47.25,523.84,2388.04,8.3426,391,39.15,23.5498,0
14981,103,642.66,1583.89,1404.04,556.37,2387.98,47.11,523.38,2388.05,8.3649,393,39.2,23.5272,0
14982,104,641.52,1583.5,1391.68,556.04,2388.05,47.19,524.38,2388.04,8.3629,392,38.98,23.5521,0
14983,105,642.19,1580.71,1392.79,555.88,2388.02,47.21,523.43,2388.04,8.4286,393,39.11,23.4118,0
14984,106,641.73,1588.47,1394.84,555.79,2388.02,47.24,523.99,2388.09,8.4004,392,39.22,23.4185,0
14985,107,642.47,1584.44,1392.41,555.21,2388.04,47.2,524.25,2388.01,8.3649,393,39.02,23.3999,0
14986,108,641.78,1592.95,1396.96,556.74,2388.01,47.32,523.61,2387.97,8.3677,390,39.11,23.4566,0
14987,109,642.16,1574.62,1396.65,556.74,2388.03,47.07,523.59,2388.06,8.3743,392,39.25,23.5832,0
14988,110,641.74,1586.87,1401.17,555.47,2388.06,47.26,523.13,2388.08,8.376,391,39.04,23.4275,0
14989,111,641.48,1579.01,1396.63,556.25,2388.06,47.19,523.61,2388.07,8.3632,393,39.19,23.4551,0
14990,112,642.08,1584.24,1398.62,555.24,2388.08,47.12,523.98,2388.02,8.407,392,39.01,23.4553,0
14991,113,641.76,1584.64,1401.03,555.19,2387.99,47.18,523.52,2388.05,8.3745,390,39.03,23.5067,0
14992,114,642.08,1587.7,1397.02,555.46,2388.04,47.11,523.65,2388.01,8.3553,392,39.2,23.4619,0
14993,115,642.04,1583.38,1395.33,556.14,2388.04,47.17,523.61,2387.97,8.3857,391,38.98,23.583,0
14994,116,642.19,1596.09,1394.73,556.95,2387.99,47.32,524.46,2388.03,8.3775,392,39.12,23.4564,0
14995,117,642.53,1581.11,1395.22,556.11,2388.13,47.12,523.63,2388.04,8.3629,393,39.19,23.4659,0
14996,118,641.93,1585.68,1412.53,555.23,2388.05,47.3,523.35,2387.99,8.3758,392,38.98,23.4642,0
14997,119,642.2,1585.39,1397.39,556.01,2388.02,47.26,523.86,2388.05,8.3585,394,38.96,23.4807,0
14998,120,642.08,1584.29,1396.46,556.31,2387.99,47.03,523.38,2388.03,8.3724,391,39.06,23.4748,0
14999,121,641.72,1586.68,1391.96,555.06,2388.03,47.36,523.86,2388.06,8.3343,392,39.28,23.4881,0
15000,122,642.6,1578.06,1394.75,556.13,2388.09,47.36,523.51,2388.03,8.3919,392,38.98,23.5357,0
15001,123,641.93,1581.61,1391.63,555.68,2388.04,47.13,523.57,2388.02,8.3475,391,39.16,23.414,0
15002,124,641.89,1583.09,1395.01,555.59,2388.07,47.34,524.15,2388.07,8.3318,391,39.07,23.3247,0
15003,125,641.95,1582.05,1398.67,555.75,2388.03,47.18,524.18,2388.0,8.3951,393,39.21,23.4411,0
15004,126,642.3,1578.6,1398.72,555.99,2388.0,47.32,523.53,2388.0,8.3449,393,39.0,23.4283,0
15005,127,642.53,1582.51,1398.95,556.89,2388.1,47.26,524.21,2388.04,8.3925,392,38.97,23.3865,0
15006,128,642.32,1588.54,1400.57,556.72,2388.02,47.35,524.07,2388.09,8.3672,392,39.19,23.4378,0
15007,129,642.3,1587.96,1403.95,555.75,2388.05,47.29,524.13,2388.1,8.3421,392,38.99,23.4645,0
15008,130,642.19,1576.42,1391.73,556.12,2388.13,47.16,523.69,2388.07,8.3675,392,39.15,23.3628,0
15009,131,642.37,1581.78,1391.44,555.82,2388.03,47.27,523.88,2388.07,8.3741,391,38.92,23.3844,0
15010,132,641.38,1582.78,1398.22,556.95,2388.06,47.31,524.25,2388.07,8.3701,393,39.25,23.5214,0
15011,133,642.57,1590.1,1403.08,556.28,2388.04,47.46,523.45,2388.09,8.4012,392,39.2,23.5164,0
15012,134,642.54,1597.5,1400.14,556.57,2388.06,47.2,524.74,2388.09,8.3277,393,39.19,23.3815,0
15013,135,642.13,1585.68,1400.2,556.06,2388.04,47.38,524.22,2388.05,8.3748,390,39.15,23.4411,0
15014,136,641.89,1587.32,1402.81,555.75,2388.03,47.23,522.88,2388.04,8.3899,390,39.25,23.5266,0
15015,137,642.24,1571.36,1393.18,556.06,2387.98,47.41,524.35,2388.02,8.4063,391,38.97,23.5541,0
15016,138,641.85,1591.16,1400.32,555.86,2388.06,47.2,524.01,2388.06,8.3804,391,39.07,23.5761,0
15017,139,642.51,1585.54,1398.76,556.78,2388.02,47.13,523.77,2388.04,8.4036,391,39.2,23.5281,0
15018,140,641.5,1579.46,1406.4,556.34,2388.07,47.39,524.27,2388.05,8.3857,393,39.34,23.5081,0
15019,141,642.19,1584.6,1399.03,555.41,2388.02,47.3,523.57,2388.04,8.3915,393,39.07,23.5504,0
15020,142,642.36,1585.56,1394.07,555.47,2388.05,47.11,523.75,2388.11,8.3755,392,39.19,23.4208,0
15021,143,641.72,1585.03,1403.29,557.01,2388.07,47.23,524.37,2388.11,8.3702,392,39.02,23.4131,0
15022,144,641.72,1583.82,1398.77,557.0,2388.07,47.29,524.25,2388.04,8.393,391,39.26,23.6002,0
15023,145,642.1,1587.04,1390.64,555.74,2388.07,47.33,523.65,2387.98,8.3784,393,39.17,23.472,0
15024,146,641.61,1584.06,1392.97,556.32,2388.06,47.09,523.88,2388.03,8.3687,392,39.19,23.419,0
15025,147,641.84,1583.84,1398.69,556.43,2388.07,47.2,524.57,2388.01,8.386,391,39.2,23.5704,0
15026,148,641.75,1580.55,1394.29,556.34,2388.1,47.2,523.57,2388.01,8.4097,390,39.15,23.5228,0
15027,149,642.33,1591.5,1400.14,555.79,2388.07,47.1,523.88,2388.07,8.3486,392,39.12,23.4457,0
15028,150,641.73,1585.35,1391.9,556.65,2388.03,47.06,524.39,2388.07,8.3776,391,39.17,23.597,0
15029,151,642.29,1582.98,1401.17,556.72,2388.11,47.31,523.91,2388.08,8.3343,391,39.11,23.4954,0
15030,152,642.14,1583.11,1397.86,555.66,2388.07,47.14,523.91,2388.04,8.3705,391,39.17,23.4825,0
15031,153,642.07,1585.61,1400.1,557.98,2388.04,47.26,524.54,2388.06,8.3536,393,39.04,23.4199,0
15032,154,642.43,1587.77,1403.3,556.25,2388.08,47.19,524.63,2388.08,8.3458,392,38.94,23.565,0
15033,155,642.14,1587.35,1393.78,556.51,2388.09,47.27,524.05,2388.06,8.3648,391,39.24,23.5599,0
15034,156,642.59,1587.85,1406.67,556.86,2388.03,47.31,524.6,2388.1,8.353,392,39.18,23.4552,0
15035,157,641.69,1588.69,1402.46,556.76,2388.04,47.09,524.36,2388.04,8.3625,393,38.98,23.4621,0
15036,158,642.5,1584.3,1397.1,556.76,2388.03,47.38,523.79,2388.04,8.3642,392,39.18,23.5381,0
15037,159,641.82,1583.56,1400.57,556.9,2388.07,47.43,524.24,2388.07,8.4052,391,38.99,23.4346,0
15038,160,642.24,1581.29,1401.05,556.98,2388.05,47.21,524.34,2388.03,8.3893,392,39.28,23.5513,0
15039,161,642.41,1582.52,1397.36,557.1,2388.11,47.23,524.38,2388.07,8.3862,392,39.15,23.446,0
15040,162,642.99,1589.29,1393.21,556.46,2388.11,47.29,523.8,2388.14,8.3273,392,39.09,23.5761,0
15041,163,642.15,1587.13,1403.21,556.0,2388.05,47.46,524.55,2388.09,8.3261,393,39.09,23.532,0
15042,164,642.71,1576.66,1404.61,556.41,2388.01,47.13,524.02,2388.1,8.3281,391,39.25,23.4714,0
15043,165,642.25,1584.41,1389.85,556.93,2388.01,47.23,524.34,2388.11,8.3427,391,39.25,23.5732,0
15044,166,642.03,1585.33,1402.92,556.44,2388.08,47.24,524.49,2388.1,8.3545,392,39.15,23.5449,0
15045,167,642.06,1577.01,1400.22,556.06,2388.04,47.12,523.68,2388.05,8.4013,392,39.3,23.5207,0
15046,168,642.27,1586.4,1395.52,556.28,2388.07,47.01,524.13,2388.08,8.3983,394,39.23,23.5721,0
